,CaseID,AppUnit,案件名稱,DigSite,DigArea,CaseStart,CaseEnd,StrAllowTime,ConstructionUnit,Construction_Man,Construction_Tel,Supervise,Supervise_Man,Supervise_Tel,ExamUnit,ExamDate,Remark,TWD97X,TWD97Y,LAT,LONG,geometry
266,293796,新北工養字第1114879851號,B10C5495B-2陳柏翰表燈新設,林口區西林里村里仁愛路一段655號,申挖工程：柏油，長19公尺，寬0.6公尺，深1.2公尺，面積11.4平方公尺；總面積：11.4平方公尺,111/11/10,111/11/18,時段性施工，111年11月10日起111年11月18日止，共9日。日間09時至16時,合銘水電企業有限公司,吳於寶,936072526,台灣電力股份有限公司台北西區營業處,陳維國,952725117,新北市政府工務局,2022/11/7,義祥-0936-089-347,289168.6055,2774317.71,25.0766,121.3883,
267,293848,新北工養字第1114878420號,NEG189295埋設工電信管道程(建案),八里區埤頭里村里中山路一段302號,申挖工程：柏油，長7公尺，寬0.4公尺，深1.2公尺，面積2.8平方公尺；孔蓋工程：柏油，長1.2公尺，寬0.8公尺，深0.3公尺，面積1平方公尺；總面積：3.8平方公尺,111/11/14,111/11/18,時段性施工，111年11月14日起111年11月18日止，共5日。日間09時至16時,瑞通營造有限公司,劉燕燕,02-22222306,中華電信股份有限公司台北營運處第七客戶網路中心,葉志斌,975006563,新北市政府工務局,2022/11/3,,291668.7586,2783489.554,25.1593,121.4133,
268,294123,新北淡工字第1112720079號,淡水光纜下地優化引進寬頻工程,淡水區崁頂里村里中山北路三段,申挖工程：柏油，長12公尺，寬0.6公尺，深1.2公尺，面積7.2平方公尺；申挖工程：混凝土，長10公尺，寬0.6公尺，深1.2公尺，面積6平方公尺；總面積：13.2平方公尺,111/10/17,111/11/18,時段性施工，111年10月17日起111年10月25日止，共9日。日間09時至16時；第1次變更：時段性施工，111年11月07日起111年11月18日止，共12日。(日間09時至16時)(展延),杰昇工程有限公司,周敏杰,02-26815368,紅樹林有線電視股份有限公司,洪銘宗,935953650,淡水區公所,2022/10/11,,294776.8007,2787177.798,25.1925,121.4443,
269,294150,1112902600,NE2164426用戶申裝寬頻網路急需修管,深坑區賴仲里村里翠谷街34巷8號,申挖工程：柏油，長3公尺，寬0.6公尺，深0.7公尺，面積1.8平方公尺；總面積：1.8平方公尺,111/10/6,111/11/18,時段性施工，111年10月06日起111年10月14日止，共9日。日間09時至16時；第1次變更：時段性施工，111年11月10日起111年11月18日止，共9日。(日間09時至16時)(展延),億金營造股份有限公司,胡聖政,933207600,中華電信股份有限公司台北營運處(南區),吳俊逸,932894341,深坑區公所,2022/10/4,,313284.3281,2766942.716,25.0092,121.627,
270,294236,1112215832,天然氣管線汰換工程(竹林路25巷),永和區復興里村里竹林路25巷1號,申挖工程：柏油，長175公尺，寬1公尺，深1.2公尺，面積175平方公尺；申挖工程：混凝土，長5公尺，寬1公尺，深0.7公尺，面積5平方公尺；總面積：180平方公尺,111/10/11,111/11/18,時段性施工，111年10月11日起111年11月07日止，共28日。日間09時至16時；第1次變更：時段性施工，111年11月08日起111年11月18日止，共11日。(日間09時至16時)(展延),穩豐工程有限公司,曹秋棟,932066399,欣欣天然氣股份有限公司,黃紀堯,970284580,永和區公所,2022/10/4,案件編號:111-1019,302268.3276,2767531.488,25.0149,121.5179,
271,294736,294736,水泥涵管埋設工程,土城區安和里村里延和路39巷,申挖工程：柏油，長7.5公尺，寬1.5公尺，深1.5公尺，面積11.2平方公尺；總面積：11.2平方公尺,111/10/20,111/11/18,時段性施工，111年10月20日起111年11月03日止，共15日。日間09時至16時；第1次變更：時段性施工，111年11月04日起111年11月18日止，共15日。(日間09時至16時)(展延),洲邑工程有限公司,朱軒邑,934180750,協和建設股份有限公司,莊洲民,933896533,土城區公所,2022/10/19,,297047.635,2764676.836,24.9893,121.4661,
272,294828,1112274608,111年度新北市污水下水道管線修繕維護工程(第3區),中和區忠孝里村里忠孝街19巷3號,其他：柏油，長218.8公尺，寬5.1公尺，深5公尺，面積1115.9平方公尺；總面積：1115.9平方公尺,111/10/24,111/11/18,時段性施工，111年10月24日起111年11月18日止，共26日。日間09時至16時,東億營造有限公司,蘇清東,953923250,新北市政府水利局污水設施科,翁健智,986123559,中和區公所,2022/10/21,,301487.1359,2764054.594,24.9836,121.51,
273,294874,新北林工字第1112866955號,0900011322(富林置業)瓦斯供氣管線埋設,林口區西林里村里仁愛路一段637巷2號,申挖工程：柏油，長7公尺，寬0.5公尺，深1.2公尺，面積3.5平方公尺；總面積：3.5平方公尺,111/11/8,111/11/18,時段性施工，111年11月08日起111年11月18日止，共11日。日間09時至16時,寬佳工程有限公司,林德寬,938082951,欣泰石油氣股份有限公司,沈宏道,974069293,林口區公所,2022/11/4,,289175.8723,2774292.075,25.0764,121.3883,
274,294914,1112218879,天然氣管線漏氣搶修工程(永和區民有街7號前),永和區民治里村里民有街7號,申挖工程：柏油，長3公尺，寬2公尺，深1.1公尺，面積6平方公尺；申挖工程：柏油，長4公尺，寬2公尺，深1.1公尺，面積8平方公尺；申挖工程：柏油，長2公尺，寬1公尺，深0.6公尺，面積2平方公尺；總面積：16平方公尺,111/10/19,111/11/18,時段性施工，111年10月19日起111年10月19日止，共1日。自訂日間09時至18時；時段性施工，111年11月07日起111年11月18日止，共12日。日間09時至16時,穩豐工程有限公司,曹秋棟,932066399,欣欣天然氣股份有限公司,吳溢泳,936216137,永和區公所,2022/11/3,本案10/20搶修開挖，遇大型管障，導致無法深挖，故以CLSM回填。,302099.1814,2765545.387,24.997,121.5161,
275,295223,1112218878,天然氣管線漏氣搶修工程(永和區中正路654巷26號前),永和區光明里村里中正路654巷26號,申挖工程：柏油，長9公尺，寬1公尺，深1公尺，面積9平方公尺；總面積：9平方公尺,111/10/25,111/11/18,時段性施工，111年10月25日起111年10月26日止，共2日。自訂日間09時至18時；時段性施工，111年11月07日起111年11月18日止，共12日。日間09時至16時,穩豐工程有限公司,曹秋棟,932066399,欣欣天然氣股份有限公司,廖宏霖,973413866,永和區公所,2022/11/3,本案出現取水器，為既有設備。,302244.5614,2766844.458,25.0087,121.5176,
276,295231,1112076700,111年度交通號誌新設及纜線地下化工程,板橋區忠誠里村里陽明街126號,申挖工程：柏油，長47.5公尺，寬0.6公尺，深1.2公尺，面積28.5平方公尺；申挖工程：紅磚，長3公尺，寬0.3公尺，深0.5公尺，面積0.9平方公尺；孔蓋工程：柏油，長2.3公尺，寬0.5公尺，深0.7公尺，面積1.2平方公尺；總面積：30.6平方公尺,111/11/10,111/11/18,時段性施工，111年11月10日起111年11月18日止，共9日。日間09時至16時,中外工程股份有限公司,范英博,02-2222-8688,新北市政府交通局,范瑋儒,917969676,板橋區公所,2022/11/2,,296789.8802,2768487.871,25.0237,121.4636,
277,295244,1112275587,111年度新北市公車站電力申設與修繕工程,中和區忠孝里村里華新街42號,申挖工程：柏油，長12公尺，寬0.6公尺，深1.2公尺，面積7.2平方公尺；申挖工程：混凝土，長6公尺，寬0.6公尺，深1.2公尺，面積3.6平方公尺；總面積：10.8平方公尺,111/11/10,111/11/18,時段性施工，111年11月10日起111年11月18日止，共9日。日間09時至16時,景業水電工程有限公司,余治全,02-8911-1622#9,新北市政府交通局,石勝豪,917650813,中和區公所,2022/10/27,路證282305已施作並結案，後因台電施工遇管障，無法銜接電力管線，此次申請為配合台電改管，故再次申請。,301285.7324,2764125.663,24.9842,121.508,
278,295284,1112423294,111南區A管線設備維修工程,新店區屈尺里村里櫻花街12號,申挖工程：柏油，長2.4公尺，寬1.4公尺，深1.2公尺，面積3.5平方公尺；總面積：3.5平方公尺,111/10/27,111/11/18,時段性施工，111年10月27日起111年10月29日止，共3日。日間09時至16時夜間22時至隔日06時；時段性施工，111年11月07日起111年11月18日止，共12日。日間09時至16時,壯為工程股份有限公司,張大為,222181201,臺北自來水事業處南區營業分處,林進誠,909410312,新店區公所,2022/11/4,75mm管線汰換。,305226.5645,2757770.059,24.9267,121.5468,
279,295313,1114878972,46506陳雅萍-申請新設用電工程,深坑區萬順里村里北深路三段71號,申挖工程：柏油，長6公尺，寬0.6公尺，深1.2公尺，面積3.6平方公尺；申挖工程：紅磚，長1.6公尺，寬1.2公尺，深0.5公尺，面積1.9平方公尺；總面積：5.5平方公尺,111/11/8,111/11/18,時段性施工，111年11月08日起111年11月11日止，共4日。日間09時至16時夜間22時至隔日06時；時段性施工，111年11月14日起111年11月18日止，共5日。日間09時至16時夜間22時至隔日06時,永騰工程股份有限公司,高畦銨,8666-7567,台灣電力股份有限公司台北南區營業處,李鎮吏,932054460,新北市政府工務局,2022/11/1,"46506陳雅萍-申請新設用電工程
管路為日間施工，銑鋪為夜間施工",311267.2729,2766080.833,25.0015,121.607,
280,295335,新北林工字第1112866953號,自來水新裝工程(1111013001030),林口區西林里村里仁愛路一段659號,申挖工程：柏油，長7公尺，寬0.6公尺，深1.2公尺，面積4.2平方公尺；申挖工程：柏油，長7公尺，寬0.6公尺，深1.2公尺，面積4.2平方公尺；總面積：8.4平方公尺,111/11/8,111/11/18,時段性施工，111年11月08日起111年11月18日止，共11日。日間09時至16時,祐振工程有限公司,陳奕廷,960055899,台灣自來水公司第二區管理處林口服務所,林昱全,970290055,林口區公所,2022/11/4,,289176.4806,2774299.28,25.0764,121.3884,
281,295337,1112732987,(9220216)1C1842B-用戶張智坤申請新設用電,汐止區湖興里村里翠峰街8巷2弄2號,孔蓋工程：柏油，長1.5公尺，寬1.5公尺，深0.3公尺，面積2.2平方公尺；申挖工程：柏油，長30公尺，寬1公尺，深1.6公尺，面積30平方公尺；總面積：32.2平方公尺,111/11/4,111/11/18,時段性施工，111年11月04日起111年11月18日止，共15日。日間09時至16時,杰陞工程有限公司,練維崴,922792278,台灣電力公司基隆區營業處,曾建誠,930647352,汐止區公所,2022/11/2,,314979.1941,2774661.339,25.0788,121.6441,
282,295453,1112348345,配合新北養一字第1114845592號淺埋改善,新莊區化成里村里化成路200號,申挖工程：柏油，長18公尺，寬0.6公尺，深1.2公尺，面積10.8平方公尺；總面積：10.8平方公尺,111/11/10,111/11/18,時段性施工，111年11月10日起111年11月18日止，共9日。自訂日間09時至16時,杰昇工程有限公司,周敏杰,02-26815368,永佳樂有線電視股份有限公司,顏正國,987023153,新莊區公所,2022/11/8,,296980.7619,2770990.338,25.0463,121.4656,
283,295459,1117區11-10,B11D5365B查理布朗有限公司用電增設,三重區頂崁里村里中興北街156號,申挖工程：柏油，長6公尺，寬0.6公尺，深1.2公尺，面積3.6平方公尺；總面積：3.6平方公尺,111/11/10,111/11/18,時段性施工，111年11月10日起111年11月18日止，共9日。,合銘水電企業有限公司,吳於寶,936072526,台灣電力股份有限公司台北西區營業處,陳世王,988147191,三重區公所,2022/11/8,金門機電 2952-1008,297316.7509,2772147.642,25.0568,121.469,
284,295469,1112347833,配合新北養一字第1114845592號淺埋改善工程,新莊區頭前里村里化成路540號,申挖工程：柏油，長32公尺，寬0.6公尺，深1.2公尺，面積19.2平方公尺；總面積：19.2平方公尺,111/11/10,111/11/18,時段性施工，111年11月10日起111年11月18日止，共9日。日間09時至16時,杰昇工程有限公司,周敏杰,02-26815368,永佳樂有線電視股份有限公司,顏正國,987023153,新莊區公所,2022/11/4,,297018.9794,2771984.93,25.0553,121.466,
285,295541,1112904301,46506-1陳雅萍-申請新設用電工程,深坑區萬順里村里北深路三段71號,申挖工程：紅磚，長4公尺，寬0.6公尺，深0.5公尺，面積2.4平方公尺；申挖工程：紅磚，長1.6公尺，寬1.2公尺，深0.5公尺，面積1.9平方公尺；總面積：4.3平方公尺,111/11/8,111/11/18,時段性施工，111年11月08日起111年11月11日止，共4日。日間09時至16時；時段性施工，111年11月14日起111年11月18日止，共5日。自訂日間09時至16時,永騰工程股份有限公司,高畦銨,8666-7567,台灣電力股份有限公司台北南區營業處,李鎮吏,932054460,深坑區公所,2022/11/8,"46506-1陳雅萍-申請新設用電工程
11/8~11/11，11/14~11/18假日不施工",311267.2946,2766080.844,25.0015,121.607,
286,295556,新北工養字第1114880491號,人手孔下地工程,瑞芳區龍山里村里逢甲路,其他：柏油，長1.5公尺，寬1.5公尺，深0.3公尺，面積2.2平方公尺；總面積：2.2平方公尺,111/11/10,111/11/18,時段性施工，111年11月10日起111年11月18日止，共9日。日間09時至16時,毅欣達工程有限公司,秦朗,920188198,台灣自來水股份有限公司第一區管理處瑞芳營運所,連宗沛,919295243,新北市政府工務局,2022/11/8,,330572.2544,2779188.818,25.1189,121.799,
287,259840,1092396335,新北市新店地區污水下水道系統(第二期)新建工程第四標分支管網及用戶接管,新店區中央里村里中央八街84號,申挖工程：柏油，長792.8公尺，寬0.8公尺，深1.2公尺，面積634.2平方公尺；申挖工程：紅磚，長82.8公尺，寬0.8公尺，深1.2公尺，面積66.2平方公尺；總面積：700.4平方公尺,109/12/1,111/11/17,時段性施工，109年12月01日起109年12月31日止，共31日。日間09時至16時；第1次變更：時段性施工，110年01月01日起110年01月31日止，共31日。(日間09時至16時)(展延)；第2次變更：時段性施工，110年03月01日起110年03月31日止，共31日。(日間09時至16時)(展延)；第3次變更：時段性施工，110年04月01日起110年04月30日止，共30日。(日間09時至16時)(展延)；第4次變更：時段性施工，110年05月01日起110年05月31日止，共31日。(日間09時至16時)(展延)；第5次變更：時段性施工，110年06月01日起110年06月30日止，共30日。(日間09時至16時)(展延)；第6次變更：時段性施工，110年07月01日起110年07月31日止，共31日。(日間09時至16時)(展延)；第7次變更：時段性施工，110年08月01日起110年08月31日止，共31日。(日間09時至16時)(展延)；第8次變更：時段性施工，110年09月01日起110年09月30日止，共30日。(日間09時至16時)(展延)；第9次變更：時段性施工，110年10月14日起110年10月31日止，共18日。(日間09時至16時)(展延)；第10次變更：時段性施工，110年11月01日起110年11月30日止，共30日。(日間09時至16時)(展延)；第11次變更：時段性施工，110年12月01日起110年12月31日止，共31日。(日間09時至16時)(展延)；第12次變更：時段性施工，111年01月01日起111年01月17日止，共17日。(日間09時至16時)(展延)；第13次變更：時段性施工，111年02月16日起111年03月17日止，共30日。(日間09時至16時)(展延)；第14次變更：時段性施工，111年03月18日起111年04月16日止，共30日。(日間09時至16時)(展延)；第15次變更：時段性施工，111年04月17日起111年05月16日止，共30日。(日間09時至16時)(展延)；第16次變更：時段性施工，111年05月17日起111年06月15日止，共30日。(日間09時至16時)(展延)；第17次變更：時段性施工，111年06月16日起111年07月15日止，共30日。(日間09時至16時)(展延)；第18次變更：時段性施工，111年07月16日起111年08月14日止，共30日。(日間09時至16時)(展延)；第19次變更：時段性施工，111年08月22日起111年09月14日止，共24日。(日間09時至16時)(展延)；第20次變更：時段性施工，111年09月15日起111年10月14日止，共30日。(日間09時至16時)(展延)；第21次變更：時段性施工，111年10月19日起111年11月17日止，共30日。(日間09時至16時)(展延),鐘一工程有限公司,黃雪純,02-2249-8809,內政部營建署下水道工程處北區分處第一工務所,劉主謙,933943668,新店區公所,2020/11/20,,303393.0279,2763209.951,24.9759,121.5289,
288,266445,1102675885,新北市瑞芳區九份基山街、輕便路及豎崎路汰換管線工程,瑞芳區頌德里村里輕便路,申挖工程：柏油，長1100公尺，寬0.5公尺，深1.2公尺，面積550平方公尺；總面積：550平方公尺,110/4/26,111/11/17,時段性施工，110年04月26日起110年06月04日止，共40日。日間09時至18時；第1次變更：時段性施工，110年06月08日起110年07月16日止，共39日。(日間09時至18時)(展延)；第2次變更：時段性施工，110年08月03日起110年09月10日止，共39日。(日間09時至18時)(展延)；第3次變更：時段性施工，110年09月13日起110年10月15日止，共33日。(日間09時至18時)(展延)；第4次變更：時段性施工，110年10月19日起110年11月20日止，共33日。(日間09時至18時)(展延)；第5次變更：時段性施工，110年11月23日起110年12月24日止，共32日。(日間09時至18時)(展延)；第6次變更：時段性施工，110年12月27日起111年01月17日止，共22日。(日間09時至18時)(展延)；第7次變更：時段性施工，111年02月16日起111年03月05日止，共18日。(日間09時至18時)(展延)；第8次變更：時段性施工，111年03月16日起111年04月08日止，共24日。(日間09時至16時)(展延)；第9次變更：時段性施工，111年04月11日起111年04月28日止，共18日。(日間09時至16時)(展延)；第10次變更：時段性施工，111年05月30日起111年06月16日止，共18日。(自訂日間09時至16時)(展延)；第11次變更：時段性施工，111年06月17日起111年07月04日止，共18日。(自訂日間09時至16時)(展延)；第12次變更：時段性施工，111年07月05日起111年07月22日止，共18日。(自訂日間09時至16時)(展延)；第13次變更：時段性施工，111年08月22日起111年09月08日止，共18日。(日間09時至16時)(展延)；第14次變更：時段性施工，111年09月19日起111年10月06日止，共18日。(日間09時至16時)(展延)；第15次變更：時段性施工，111年10月11日起111年10月28日止，共18日。(日間09時至16時)(展延)；第16次變更：時段性施工，111年10月31日起111年11月17日止，共18日。(日間09時至16時)(展延),高鼎工程有限公司,林良仁,932072162,台灣自來水股份有限公司第一區管理處瑞芳營運所,吳子健,988156449,瑞芳區公所,2021/4/20,,335233.0788,2778212.901,25.1099,121.8451,
289,280413,1112370035,新北市新店地區污水下水道系統(第二期)新建工程第四標分支管網及用戶接管,新店區中央里村里中央六街1號,申挖工程：柏油，長198.5公尺，寬0.8公尺，深1.2公尺，面積158.8平方公尺；總面積：158.8平方公尺,111/1/5,111/11/17,時段性施工，111年01月05日起111年01月17日止，共13日。日間09時至16時；第1次變更：時段性施工，111年02月16日起111年03月17日止，共30日。(日間09時至16時)(展延)；第2次變更：時段性施工，111年03月18日起111年04月16日止，共30日。(日間09時至16時)(展延)；第3次變更：時段性施工，111年04月17日起111年05月16日止，共30日。(日間09時至16時)(展延)；第4次變更：時段性施工，111年05月17日起111年06月15日止，共30日。(日間09時至16時)(展延)；第5次變更：時段性施工，111年06月16日起111年07月15日止，共30日。(日間09時至16時)(展延)；第6次變更：時段性施工，111年07月16日起111年08月14日止，共30日。(日間09時至16時)(展延)；第7次變更：時段性施工，111年08月22日起111年09月14日止，共24日。(日間09時至16時)(展延)；第8次變更：時段性施工，111年09月17日起111年10月16日止，共30日。(日間09時至16時)(展延)；第9次變更：時段性施工，111年10月19日起111年11月17日止，共30日。(日間09時至16時)(展延),鐘一工程有限公司,黃雪純,02-2249-8801,內政部營建署下水道工程處北區分處第一工務所,徐國鼎,931391150,新店區公所,2022/1/5,,303492.2138,2763086.839,24.9748,121.5298,
290,280754,1112372196,新北市新店地區污水下水道系統(第二期)新建工程第四標分支管網及用戶接管,新店區中央里村里中央六街30號,申挖工程：柏油，長183.4公尺，寬0.8公尺，深1.2公尺，面積146.72平方公尺；申挖工程：紅磚，長10.5公尺，寬0.8公尺，深1.2公尺，面積16平方公尺；總面積：162.72平方公尺,111/1/17,111/11/17,時段性施工，111年01月17日起111年01月26日止，共10日。日間09時至16時；第1次變更：時段性施工，111年02月16日起111年03月17日止，共30日。(日間09時至16時)(展延)；第2次變更：時段性施工，111年03月18日起111年04月16日止，共30日。(日間09時至16時)(展延)；第3次變更：時段性施工，111年04月17日起111年05月16日止，共30日。(日間09時至16時)(展延)；第4次變更：時段性施工，111年05月17日起111年06月15日止，共30日。(日間09時至16時)(展延)；第5次變更：時段性施工，111年06月16日起111年07月15日止，共30日。(日間09時至16時)(展延)；第6次變更：時段性施工，111年07月16日起111年08月14日止，共30日。(日間09時至16時)(展延)；第7次變更：時段性施工，111年08月22日起111年09月14日止，共24日。(日間09時至16時)(展延)；第8次變更：時段性施工，111年09月17日起111年10月16日止，共30日。(日間09時至16時)(展延)；第9次變更：時段性施工，111年10月19日起111年11月17日止，共30日。(日間09時至16時)(展延),鐘一工程有限公司,黃雪純,222498809,內政部營建署下水道工程處北區分處第一工務所,徐國鼎,931391150,新店區公所,2022/1/17,,303322.1513,2763191.496,24.9757,121.5281,
291,281839,1112377418,新北市新店地區污水下水道系統(第二期)新建工程第四標分支管網及用戶接管,新店區福德里村里百忍街2號,申挖工程：柏油，長34.4公尺，寬0.8公尺，深1.2公尺，面積27.5平方公尺；總面積：27.5平方公尺,111/2/25,111/11/17,時段性施工，111年02月25日起111年03月26日止，共30日。日間09時至16時；第1次變更：時段性施工，111年03月27日起111年04月25日止，共30日。(日間09時至16時)(展延)；第2次變更：時段性施工，111年04月26日起111年05月25日止，共30日。(日間09時至16時)(展延)；第3次變更：時段性施工，111年05月26日起111年06月24日止，共30日。(日間09時至16時)(展延)；第4次變更：時段性施工，111年07月16日起111年08月14日止，共30日。(日間09時至16時)(展延)；第5次變更：時段性施工，111年08月22日起111年09月14日止，共24日。(日間09時至16時)(展延)；第6次變更：時段性施工，111年09月17日起111年10月16日止，共30日。(日間09時至16時)(展延)；第7次變更：時段性施工，111年10月19日起111年11月17日止，共30日。(日間09時至16時)(展延),鐘一工程有限公司,黃雪純,02-2249-8801,內政部營建署下水道工程處北區分處第一工務所,徐國鼎,931391150,新店區公所,2022/2/23,,304004.8593,2763185.876,24.9756,121.5349,
292,289118,新北莊工字第1112327735號,新莊區幸福路及青山路汰換管線工程,新莊區雙鳳里村里青山路一段28巷,申挖工程：柏油，長210公尺，寬0.7公尺，深0.7公尺，面積147平方公尺；申挖工程：柏油，長1公尺，寬1公尺，深1.2公尺，面積1平方公尺；總面積：148平方公尺,111/7/15,111/11/17,時段性施工，111年07月15日起111年07月29日止，共15日。日間09時至16時；第1次變更：時段性施工，111年09月19日起111年10月18日止，共30日。(日間09時至16時)(展延)；第2次變更：時段性施工，111年10月19日起111年11月17日止，共30日。(日間09時至16時)(展延),順盛工程有限公司,陳榮傑,(02)25965880,台灣自來水公司第十二區管理處新莊服務所,陳金木,932761884,新莊區公所,2022/7/4,,291435.8611,2768942.076,25.028,121.4106,
293,289135,新北萬工字第1113019200號,NFCXXK142F基隆111年度第2期人手孔蓋座升降發包工程,萬里區北基里村里仁四街2號,孔蓋工程：柏油，長36.3公尺，寬1.05公尺，深0.2公尺，面積38.11平方公尺；總面積：38.11平方公尺,111/7/26,111/11/17,時段性施工，111年07月26日起111年08月04日止，共10日。日間09時至16時；第1次變更：時段性施工，111年10月11日起111年10月23日止，共13日。(日間09時至16時)(展延)；第2次變更：時段性施工，111年11月08日起111年11月17日止，共10日。(日間09時至16時)(展延),順生科技有限公司,吳金龍,224555690,中華電信股份有限公司基隆營運處,王瑋傑,910600068,萬里區公所,2022/7/21,,318795.202,2785442.617,25.176,121.6825,
294,289137,新北萬工字第1113019204號,NFCXXK142F基隆111年度第2期人手孔蓋座升降發包工程,萬里區北基里村里孝二街4號,孔蓋工程：柏油，長3.3公尺，寬1.05公尺，深0.2公尺，面積3.47平方公尺；孔蓋工程：柏油，長2.5公尺，寬0.85公尺，深0.2公尺，面積2.13平方公尺；總面積：5.6平方公尺,111/7/26,111/11/17,時段性施工，111年07月26日起111年08月04日止，共10日。日間09時至16時；第1次變更：時段性施工，111年10月17日起111年10月31日止，共15日。(日間09時至16時)(展延)；第2次變更：時段性施工，111年11月08日起111年11月17日止，共10日。(日間09時至16時)(展延),順生科技有限公司,吳金龍,224555690,中華電信股份有限公司基隆營運處,王瑋傑,910600068,萬里區公所,2022/7/21,,318963.0549,2785530.456,25.1768,121.6842,
295,289140,新北萬工字第1113019201號,NFCXXK142F基隆111年度第2期人手孔蓋座升降發包工程,萬里區北基里村里忠二街13號,孔蓋工程：柏油，長1.25公尺，寬0.85公尺，深0.2公尺，面積1.06平方公尺；孔蓋工程：柏油，長18.15公尺，寬1.05公尺，深0.2公尺，面積19.06平方公尺；總面積：20.12平方公尺,111/7/26,111/11/17,時段性施工，111年07月26日起111年08月04日止，共10日。日間09時至16時；第1次變更：時段性施工，111年10月11日起111年10月23日止，共13日。(日間09時至16時)(展延)；第2次變更：時段性施工，111年11月08日起111年11月17日止，共10日。(日間09時至16時)(展延),順生科技有限公司,吳金龍,224555690,中華電信股份有限公司基隆營運處,王瑋傑,910600068,萬里區公所,2022/7/25,,319052.093,2785443.668,25.176,121.6851,
296,289238,新北峽工字第1112668660號,B11B5114B交通部中央氣象局申請用電,三峽區龍埔里村里國光街83號,申挖工程：柏油，長7公尺，寬0.6公尺，深1.2公尺，面積4.2平方公尺；孔蓋工程：柏油，長1.5公尺，寬1.5公尺，深0.3公尺，面積2.2平方公尺；總面積：6.4平方公尺,111/8/1,111/11/17,時段性施工，111年08月01日起111年08月09日止，共9日。日間09時至16時；第1次變更：時段性施工，111年08月18日起111年08月24日止，共7日。(日間09時至16時)(展延)；第2次變更：時段性施工，111年10月26日起111年11月03日止，共9日。(日間09時至16時)(展延)；第3次變更：時段性施工，111年11月10日起111年11月17日止，共8日。(日間09時至16時)(展延),鑫雄工程有限公司,吳秋美,(02)22881861,台灣電力股份有限公司台北西區營業處,楊繼周,937186667,三峽區公所,2022/7/21,"交通部中央氣象局(地震觀測站新設工程)
施工前請洽0988148145水電黃",287759.5204,2759026.223,24.9386,121.3739,
297,291271,新北莊工字第1112333328號,新莊區幸福路及青山路汰換管線工程,新莊區雙鳳里村里青山路一段48巷,申挖工程：混凝土，長1公尺，寬1公尺，深0.5公尺，面積1平方公尺；申挖工程：柏油，長3公尺，寬1公尺，深1.2公尺，面積3平方公尺；申挖工程：混凝土，長4.8公尺，寬0.3公尺，深0.3公尺，面積1.44平方公尺；申挖工程：柏油，長6公尺，寬1公尺，深0.7公尺，面積6平方公尺；申挖工程：柏油，長24公尺，寬0.7公尺，深0.7公尺，面積16.8平方公尺；申挖工程：柏油，長50公尺，寬0.7公尺，深0.7公尺，面積35平方公尺；申挖工程：柏油，長240公尺，寬0.7公尺，深1.2公尺，面積168平方公尺；總面積：231.24平方公尺,111/8/12,111/11/17,時段性施工，111年08月12日起111年09月10日止，共30日。日間09時至16時；第1次變更：時段性施工，111年09月11日起111年10月10日止，共30日。(日間09時至16時)(展延)；第2次變更：時段性施工，111年10月19日起111年11月17日止，共30日。(日間09時至16時)(展延),順盛工程有限公司,陳榮傑,(02)25965880,台灣自來水公司第十二區管理處新莊服務所,陳金木,932761884,新莊區公所,2022/8/9,本案施作範圍：青山路一段48巷、青山路56號旁至102號旁,291168.6237,2768951.532,25.0281,121.4079,
298,292527,新北峽工字第1112673650號,B11B5186B新北市政府交通局交通管制工程科申請用電,三峽區龍埔里村里國光街40號,孔蓋工程：柏油，長1.5公尺，寬1.5公尺，深0.3公尺，面積2.2平方公尺；申挖工程：柏油，長7公尺，寬0.6公尺，深1.2公尺，面積4.2平方公尺；總面積：6.4平方公尺,111/10/3,111/11/17,時段性施工，111年10月03日起111年10月12日止，共10日。日間09時至16時；第1次變更：時段性施工，111年10月26日起111年11月03日止，共9日。(日間09時至16時)(展延)；第2次變更：時段性施工，111年11月10日起111年11月17日止，共8日。(日間09時至16時)(展延),鑫雄工程有限公司,吳秋美,(02)22881861,台灣電力股份有限公司台北西區營業處,楊繼周,937186667,三峽區公所,2022/9/21,"新北市政府交通局交通管制工程科(LED交通指揮燈用電新設)
施工前請洽0982299313水電羅",287854.9622,2758944.857,24.9378,121.3748,
299,292620,1112628507,鳳吉一街提升中華電信孔蓋工程,鶯歌區鳳福里村里鳳吉一街19~210-1號,孔蓋工程：柏油，長5公尺，寬1公尺，深1公尺，面積5平方公尺；總面積：5平方公尺,111/9/12,111/11/17,時段性施工，111年09月12日起111年09月20日止，共9日。日間09時至16時；第1次變更：時段性施工，111年11月09日起111年11月17日止，共9日。(日間09時至16時)(展延),緯鑫營造有限公司,許哲銘,952707231,中華電信股份有限公司新北營運處第一客戶網路中心,呂榮鑫,963784308,鶯歌區公所,2022/9/1,,283038.5906,2762990.877,24.9745,121.3272,
